profile,shop,item_url,shop_url,price,flag,item_id
耐克男鞋2017春新款Zoom KOBE曼巴3代低帮战靴实战篮球鞋884445-006 884445-006/17春新款 43,幸运叶子旗舰店,https://item.jd.com/10528742852.html,//xyyz.jd.com,529.00,,10528742852
耐克（NIKE）休闲鞋 COURT ROYALE 男子休闲复古鞋 749747-111 白色 US9码42.5码,Nike耐克京东自营专区,https://item.jd.com/3598517.html,//mall.jd.com/index-1000001927.html,498.00,JD自营,3598517
耐克NIKE男子休闲鞋 NIKE ROSHE ONE休闲鞋511881-407 蓝/白 US9.5码43码,Nike耐克京东自营专区,https://item.jd.com/3776219.html,//mall.jd.com/index-1000001927.html,498.00,JD自营,3776219
耐克NIKE男鞋2017夏季新款运动鞋休闲复刻鞋轻便耐磨跑步鞋880839-001 Air Presto红黑配色848187-006 41,热点运动户外专营店,https://item.jd.com/12032710247.html,//converserd.jd.com,486.00,,12032710247
耐克男鞋NIKE 17年新款Roshe One 运动鞋跑步鞋 时尚休闲潮鞋511881 Roshe One黑白511881-010 42码/8.5,乔乐运动专营店,https://item.jd.com/10571016976.html,//qiaoleyundong.jd.com,429.00,,10571016976
NIKE耐克女鞋KWAZI休闲鞋简版回到未来奥利奥运动板鞋844900-001 黑白奥利奥 844900-001简版回到未来 37.5-6.5,联合尚品运动专营店,https://item.jd.com/10782761480.html,//mall.jd.com/index-22911.html,499.00,,10782761480
Nike耐克女鞋2017春季新款运动休闲减震耐磨跑步鞋运动鞋599409-020-103 黑色599409-020 38,热点体育旗舰店,https://item.jd.com/10467493529.html,//redian.jd.com,516.00,,10467493529
NIKE耐克男鞋跑步鞋2017春夏新款AIR MAX休闲缓震运动鞋833260-010 2017夏季新款898457-001网面透气 42,热点体育旗舰店,https://item.jd.com/10431435827.html,//redian.jd.com,456.00,,10431435827
耐克男鞋2017春新款ROSHE ONE运动鞋休闲透气跑步鞋511881-010 2017年热卖款812654-011 41,考利运动专营店,https://item.jd.com/11189367766.html,//mall.jd.com/index-38630.html,449.00,,11189367766
耐克NIKE 女子跑步鞋 WMNS NIKE AIR ZOOM PEGASUS 33 运动鞋 831356-001 黑/白 US6.5码37.5码,Nike耐克京东自营专区,https://item.jd.com/3776393.html,//mall.jd.com/index-1000001927.html,,JD自营,3776393
耐克（NIKE）跑步鞋 AIR MAX 男子减震复古运动鞋 802611-001 黑/白 US10码44码,Nike耐克京东自营专区,https://item.jd.com/2608449.html,//mall.jd.com/index-1000001927.html,,JD自营,2608449
耐克NIKE 男鞋 休闲鞋 AIR MAX MODERN ESSENTIAL 气垫 跑步鞋 844874-001黑色41码,Nike耐克京东自营专区,https://item.jd.com/4577076.html,//mall.jd.com/index-1000001927.html,,JD自营,4577076
NIKE耐克 男子休闲鞋 SOCK DART KJCRD 袜子鞋 运动鞋 819686-005黑色41码,Nike耐克京东自营专区,https://item.jd.com/4095311.html,//mall.jd.com/index-1000001927.html,,JD自营,4095311
耐克Nike男鞋NTERNATIONALIST 复古华夫复刻休闲鞋跑步鞋 828041 经典黑白色828041-001 42,英迅奢侈品专营店,https://item.jd.com/12334737457.html,//mall.jd.com/index-640457.html,,,12334737457
Nike耐克男鞋2017夏新款气垫复古运动鞋休闲跑步鞋749680-002 DF 749680-100 43/275,清鸿叶运动专营店,https://item.jd.com/10473238157.html,//qhyyd.jd.com,524.00,,10473238157
耐克男鞋nike Air Max 2017夏新款网面男子气垫休闲跑步鞋705149-024 833260-010 41,海客体育运动专营店,https://item.jd.com/11267215674.html,//haikeyd.jd.com,498.00,,11267215674
NIKE耐克2017年新款男子 AIR MAX SEQUENT 2跑步鞋 852461-005+黑/白/深灰/狼灰/荧光黄 41,滔搏运动官方旗舰店,https://item.jd.com/11263994050.html,//topsports.jd.com,629.00,,11263994050
NIKE耐克2017年春款男鞋休闲鞋低帮ROSHE运动鞋跑步鞋耐克官方旗舰店-乐 833411-010/(尺码偏小请拍大一码） 8.5/42,晨墨运动专营店,https://item.jd.com/10225073406.html,//chenmo.jd.com,459.00,,10225073406
耐克NIKE 男鞋 休闲鞋 KAISHI 2.0 跑步鞋 833411-010黑色42.5码,Nike耐克京东自营专区,https://item.jd.com/2852678.html,//mall.jd.com/index-1000001927.html,499.00,JD自营,2852678
耐克男鞋2017夏季新款网面透气轻便健身运动鞋休闲训练缓震跑步鞋898466-001 898466-001 ZOOM网面透气- 42,风驰运动专营店,https://item.jd.com/10001386313.html,//fengchiyundong.jd.com,579.00,,10001386313
耐克NIKE男鞋跑步鞋2017春夏季新款透气轻便缓震运动鞋网面休闲鞋819300-001 夏款网面透气833411-010经典黑白 42,热点体育旗舰店,https://item.jd.com/1070604218.html,//redian.jd.com,396.00,,1070604218
耐克男鞋2017运动鞋Free 5.0赤足飞线跑鞋透气减震轻便跑步鞋831069-001 831508-001(鞋身窄请拍大一码） 40,煜茂母婴专营店,https://item.jd.com/12162516705.html,//mall.jd.com/index-656547.html,,,12162516705
NIKE耐克男鞋休闲鞋低帮运动鞋运动休闲812654-311 TG TK 812654-011黑+白 42.5,名鞋库运动旗舰店,https://item.jd.com/12037276425.html,//mxk.jd.com,,,12037276425
耐克男鞋 2017春季新款透气轻便气垫AIR运动鞋休闲训练缓震跑步鞋耐克官方旗舰店-MT 831352-001/air zoom气垫鞋 9.5/43,晨墨运动专营店,https://item.jd.com/11932020423.html,//chenmo.jd.com,698.00,,11932020423
耐克SUNRAY PROTECT (PS) (TD) 儿童凉鞋男童女童休闲鞋 903633 幼小童903632-002 10C/27码/脚长16cm,脉动运动专营店,https://item.jd.com/12319320242.html,//maidong.jd.com,269.00,,12319320242
耐克NIKE 2016春 女子运动生活系列W AIR MAX 1 ULTRA ESSENTIALS 跑步鞋 38.5码 704993501,京东自营国际运动精品专区,https://item.jd.com/3480159.html,//mall.jd.com/index-1000005792.html,898.00,JD自营,3480159
NIKE耐克男鞋 2017夏新款透气网面运动鞋跑鞋轻便减震舒适休闲跑步鞋812654 DF 812654-011/2017新款 41/260,幸运叶子旗舰店,https://item.jd.com/1029594753.html,//xyyz.jd.com,419.00,,1029594753
Nike Sock Dart BR Shoe耐克袜子女鞋运动鞋 896446-001黑色 36.5,威乐运动专营店,https://item.jd.com/11890200324.html,//boles.jd.com,559.00,,11890200324
耐克NIKE男跑步鞋2017春季新款AIRMAXMOTION运动鞋833260-010 833260-010 43,法雅体育官方旗舰店,https://item.jd.com/10174774575.html,//mall.jd.com/index-92097.html,449.00,,10174774575
耐克NIKE女鞋2017新款AIR FORCE 1空军一号运动休闲鞋耐磨板鞋366731- AF1纯白空军一号315115-112 38,文石运动专营店,https://item.jd.com/10890786293.html,//wenshiyd.jd.com,769.00,,10890786293
耐克（NIKE）跑步鞋 NIKE LUNARGLIDE 7 男子跑步鞋 747355-405 相片蓝/黑 US11码45码,Nike耐克京东自营专区,https://item.jd.com/3719997.html,//mall.jd.com/index-1000001927.html,899.00,JD自营,3719997
Nike耐克男鞋2017夏新款低帮复刻板鞋运动鞋时尚休闲透气跑步鞋812654-011 812654-011 43/275,清鸿叶运动专营店,https://item.jd.com/11138527988.html,//qhyyd.jd.com,419.00,,11138527988
Nike耐克 2017年春夏男子黑白奥利奥休闲运动跑步鞋 880841 812654-011 42,黑石旗舰店,https://item.jd.com/10711147459.html,//shengshi.jd.com,349.00,,10711147459
耐克Nike女子休闲鞋 Nike Air Max Invigor BR 运动鞋 833658-111 白色 US6码36.5码,Nike耐克京东自营专区,https://item.jd.com/3648161.html,//mall.jd.com/index-1000001927.html,698.00,JD自营,3648161
耐克男鞋 2017春新款AIR MAX MOTION LW复刻缓震跑步鞋749680 DF 白色833260-110/16夏新款 41,幸运叶子旗舰店,https://item.jd.com/10216591787.html,//xyyz.jd.com,489.00,,10216591787
耐克nike女鞋新款Kaishi 2.0运动休闲耐磨跑步鞋833667-003 36.5,Nike耐克京东自营专区,https://item.jd.com/4294540.html,//mall.jd.com/index-1000001927.html,548.00,JD自营,4294540
耐克NIKE 2016男子跑步鞋 NIKE AIR ZOOM PEGASUS 749340 赛车蓝/黑/荧光黄/黄绿407/42,Nike耐克京东自营专区,https://item.jd.com/2789944.html,//mall.jd.com/index-1000001927.html,,JD自营,2789944
Nike耐克男鞋2017夏季新款减震轻便舒适透气跑步鞋网面运动鞋876899-001 DF 876899-001 41/260,清鸿叶运动专营店,https://item.jd.com/10068444371.html,//qhyyd.jd.com,429.00,,10068444371
Nike耐克 2017年夏季女子经典系列运动休闲鞋 896277-100-800-400 896277-800 38,博飞运动专营店,https://item.jd.com/12375673931.html,//mall.jd.com/index-649487.html,899.00,,12375673931
耐克男鞋 2017春新款AIR ZOOM气垫运动鞋透气缓震舒适低帮跑步鞋898466 DF 898466-001/17夏季新款 店长推荐 42,天马运动专营店,https://item.jd.com/10409139312.html,//xyyzsg.jd.com,579.00,,10409139312
Nike耐克男子跑步鞋运动鞋 819004-001 SP 42,加百利运动专营店,https://item.jd.com/11260431371.html,//mall.jd.com/index-12721.html,566.00,,11260431371
耐克男鞋 2017夏季新款ZOOM气垫EVIDENCE场上实战篮球鞋852464 DF 852464-100 43,幸运叶子旗舰店,https://item.jd.com/10861225873.html,//xyyz.jd.com,,,10861225873
耐克男鞋 2017春夏新款运动鞋 轻便透气舒适健身训练休闲鞋跑鞋833411 833411-010 KAISHI 2.0 42.5,风驰运动专营店,https://item.jd.com/10552133181.html,//fengchiyundong.jd.com,429.00,,10552133181
Nike耐克男鞋 2017款 REVOLUTION3 男子跑步鞋休闲鞋 819300 001深灰/白/黑 39,宜动旗舰店,https://item.jd.com/10221267403.html,//ydsport.jd.com,389.00,,10221267403
耐克NIKE 女子休闲鞋 NIKE W AIR MAX THEA ULTRA SE 气垫轻质透气休闲鞋881118-001 黑 US7码38码,Nike耐克京东自营专区,https://item.jd.com/3846979.html,//mall.jd.com/index-1000001927.html,,JD自营,3846979
NIKE耐克男鞋 2017夏新款透气舒适运动鞋跑鞋舒适休闲跑步鞋 专用袜子 黑色 8.5=42,三木兰运动户外专营店,https://item.jd.com/12631915421.html,//smlhw.jd.com,,,12631915421
耐克女鞋Nike16秋Roshe Run One黑银奥利奥运动跑步女鞋599728-021 黑色599728-021 39,皓洋潮汇运动专营店,https://item.jd.com/10498700851.html,//haoyang.jd.com,,,10498700851
NIKE耐克男鞋 2017夏新款 运动鞋跑鞋 舒适休闲跑步鞋 专用袜子 黑色 8.5=42,三木兰运动专营店,https://item.jd.com/12553993968.html,//smlyd.jd.com,,,12553993968
耐克女鞋 2017夏季新款ROSHE RUN ONE运动休闲舒适跑步鞋812655-011 833666-110/17夏季新款 37.5,幸运叶子旗舰店,https://item.jd.com/11235928910.html,//xyyz.jd.com,,,11235928910
耐克（NIKE）篮球鞋 NIKE ZOOM KD 9 EP 男子运动篮球鞋 844382-010 黑色 US9.5码43码,Nike耐克京东自营专区,https://item.jd.com/3600823.html,//mall.jd.com/index-1000001927.html,,JD自营,3600823
Nike耐克男鞋跑步鞋2017夏季新款free赤足飞线透气网面运动鞋898457-001 812654-011夏款黑白奥利奥透气 43-9.5,联合尚品运动专营店,https://item.jd.com/10537735531.html,//mall.jd.com/index-22911.html,449.00,,10537735531
Nike耐克男鞋新款赤足FREE5.0奥利奥缓震透气运动跑步鞋831508 831508-001 41,宾尔运动专营店,https://item.jd.com/10740530941.html,//mall.jd.com/index-607731.html,599.00,,10740530941
耐克NIKE 女子跑步鞋 NIKE WMNS FREE RN FLYKNIT 飞线轻质透气跑步鞋831070-101 白/黑/灰 US8.5码40码,Nike耐克京东自营专区,https://item.jd.com/4390584.html,//mall.jd.com/index-1000001927.html,998.00,JD自营,4390584
耐克NIKE 女子休闲鞋 SOCK DART BR 袜子鞋 运动鞋 896446-100白色36.5码,Nike耐克京东自营专区,https://item.jd.com/4906196.html,//mall.jd.com/index-1000001927.html,699.00,JD自营,4906196
Nike耐克男鞋2017夏新款低帮复刻板鞋运动鞋时尚休闲透气跑步鞋812654-011 812654-011 42/265,清鸿叶运动专营店,https://item.jd.com/11138527991.html,//qhyyd.jd.com,419.00,,11138527991
耐克Nike2017新款男鞋休闲鞋运动鞋运动休闲819686-002 TG 902813-002黑+白+深灰 42.5,名鞋库运动旗舰店,https://item.jd.com/11817683693.html,//mxk.jd.com,429.00,,11817683693
NIKE耐克 2017年夏季新款男子FREE RN赤足跑步鞋 898457-001-003 898457-001 42.5,奥龙世博旗舰店,https://item.jd.com/11767764721.html,//mall.jd.com/index-598104.html,459.00,,11767764721
耐克 NIKE 男鞋 ZOOM STRUCTURE 20 缓震透气跑步鞋运动鞋849576-003 黑色 42.5码/9,Nike耐克京东自营专区,https://item.jd.com/4842928.html,//mall.jd.com/index-1000001927.html,,JD自营,4842928
耐克（NIKE）休闲鞋 ROSHE ONE PREM PLUS 男子潮流休闲鞋 807611-100 黑白色 US8.5码42码,Nike耐克京东自营专区,https://item.jd.com/4029044.html,//mall.jd.com/index-1000001927.html,,JD自营,4029044
耐克 Nike男鞋AIR MAX TAILWIND 8全掌气垫透气跑步鞋运动鞋805941 经典黑热销款805941-001 42,英迅奢侈品专营店,https://item.jd.com/12333778648.html,//mall.jd.com/index-640457.html,,,12333778648
NIKE耐克男鞋AIRMAX90气垫透气轻便运动鞋休闲板鞋819474-013 819476-004黑+煤黑+白 42,体客运动旗舰店,https://item.jd.com/11026919040.html,//tikeyd.jd.com,599.00,,11026919040
耐克（NIKE）跑步鞋 Roshe Run Roshe One GS 女子减震跑步鞋 599728-021 黑白色 US5Y码37.5码,Nike耐克京东自营专区,https://item.jd.com/3225344.html,//mall.jd.com/index-1000001927.html,498.00,JD自营,3225344
NIKE耐克男鞋夏新款AIR ZOOM飞马跑鞋运动透气休闲耐磨跑步鞋831352-001 831352-001 40,煜茂母婴专营店,https://item.jd.com/12170623962.html,//mall.jd.com/index-656547.html,599.00,,12170623962
耐克 NIKE 男子跑步鞋 NIKE FREE RN FLYKNIT 运动鞋 831069-402 蓝黑 US10/44码,Nike耐克京东自营专区,https://item.jd.com/3550033.html,//mall.jd.com/index-1000001927.html,998.00,JD自营,3550033
耐克Nike Roshe one女鞋复古跑鞋运动鞋休闲鞋 844994 511882 ROSHE ONE黑白 844994-002. 36码/5.5,乔乐运动专营店,https://item.jd.com/1457979653.html,//qiaoleyundong.jd.com,499.00,,1457979653
Nike耐克 17春夏男子LUNAREPIC LOW FLYKNIT跑步鞋 863779 863779-003 43,黑石旗舰店,https://item.jd.com/11846533496.html,//shengshi.jd.com,889.00,,11846533496
Nike耐克男鞋 2017夏新款华莱士运动鞋缓震透气休闲跑步鞋819685 819685-010 40,幸运叶子旗舰店,https://item.jd.com/11239888609.html,//xyyz.jd.com,699.00,,11239888609
耐克NIKE 女鞋 休闲鞋 AM16 UL 气垫 跑步鞋 833662-011黑色36码,Nike耐克京东自营专区,https://item.jd.com/2583871.html,//mall.jd.com/index-1000001927.html,648.00,JD自营,2583871
预售耐克女鞋NIKE 气垫网面内增高跑鞋运动鞋跑步鞋时尚休闲轻便跑鞋 (预售)621078-606 (39码),倍斯利母婴专营店,https://item.jd.com/12456754438.html,//beasley.jd.com,299.00,,12456754438
耐克男鞋NIKE AIR HUARACHE ULTRA华莱士运动休闲鞋 819685 819685101 42,胜道生活旗舰店,https://item.jd.com/12142762984.html,//shengdaosh.jd.com,649.00,,12142762984
耐克 NIKE 女子休闲鞋WMNS NIKE SOCK DART SE 轻质透气休闲运动鞋袜子鞋 862412,Nike耐克京东自营专区,https://item.jd.com/4355646.html,//mall.jd.com/index-1000001927.html,898.00,JD自营,4355646
耐克 NIKE 男鞋AIR ZOOM SPIRIMIC 男子休闲跑步鞋 881983-401 蓝色 42.5码/9,Nike耐克京东自营专区,https://item.jd.com/4869114.html,//mall.jd.com/index-1000001927.html,999.00,JD自营,4869114
耐克男鞋运动鞋Air Force 1 AF1空军一号低帮板鞋时尚休闲鞋845052-001 全白845052-100 42码/8.5,乔乐运动专营店,https://item.jd.com/11689638606.html,//qiaoleyundong.jd.com,699.00,,11689638606
耐克男鞋2017春季款AIR MAX全掌气垫缓震运动鞋休闲跑步鞋806771-001 DF 黑色/热销款 42.5/270,清鸿叶运动专营店,https://item.jd.com/1811318682.html,//qhyyd.jd.com,1149.00,,1811318682
Nike耐克男鞋 2017男士跑步鞋air max全掌气垫气垫飞线缓震运动鞋跑步鞋 黑色 39,乐麦运动专营店,https://item.jd.com/11259356953.html,//lemai.jd.com,729.00,,11259356953
NIKE耐克男鞋2017夏季新款运动休闲缓震耐磨跑步鞋844874-001 2017新款880843-001 42-8.5,恺琪运动专营店,https://item.jd.com/11753954673.html,//kqsport.jd.com,495.00,,11753954673
NIKE耐克 男鞋跑步鞋低帮运动鞋跑步833411-010 833411-010黑色+白色 42,SKOMART运动旗舰店,https://item.jd.com/11225264096.html,//mxkadidas.jd.com,429.00,,11225264096
耐克 NIKE 男子跑步鞋 NIKE FREE RN FLYKNIT 运动鞋 831069-601 亮深红 US8.5码42码,Nike耐克京东自营专区,https://item.jd.com/3630718.html,//mall.jd.com/index-1000001927.html,,JD自营,3630718
耐克男鞋2017春季新款AIR FORCE 1空军一号运动缓震复刻鞋休闲鞋845052 2017年新款845052-100 41,考利运动专营店,https://item.jd.com/11189169584.html,//mall.jd.com/index-38630.html,775.00,,11189169584
Nike耐克女子休闲鞋运动鞋 844931-601 35.5,宝夏运动专营店,https://item.jd.com/11889778897.html,//mall.jd.com/index-31218.html,519.00,,11889778897
耐克 Air Jordan Hydro XIII RETRO AJ13 乔13运动拖鞋 684915-100白色 42.5,威乐运动专营店,https://item.jd.com/12078359954.html,//boles.jd.com,369.00,,12078359954
耐克男鞋 2017夏季新款ZOOM气垫缓震运动鞋透气舒适低帮耐磨跑步鞋898466 DF 831352-001/17新款 ZOOM 41,天马运动专营店,https://item.jd.com/12282014679.html,//xyyzsg.jd.com,689.00,,12282014679
Nike耐克男鞋新款运动鞋Air max网面气垫缓震运动跑步鞋852461-008/005 852461-005 42.5,滔搏体育运动专营店,https://item.jd.com/11252948979.html,//mall.jd.com/index-20208.html,579.00,,11252948979
耐克Nike2017新款男鞋跑步鞋运动鞋跑步819300-406 819300-001深灰+白+黑 42,微能量运动旗舰店,https://item.jd.com/12377500348.html,//weinengliangyd.jd.com,349.00,,12377500348
耐克NIKE女子休闲鞋 NIKE ROSHE ONE 休闲鞋511882-803 亮橘橙/鲜红橙-白US7码38码,Nike耐克京东自营专区,https://item.jd.com/4248318.html,//mall.jd.com/index-1000001927.html,498.00,JD自营,4248318
耐克NIKE 女子休闲鞋 AIR FORCE 1 FLYKNIT LOW 气垫 篮球鞋 运动鞋 820256-103白色37.5码,Nike耐克京东自营专区,https://item.jd.com/4906372.html,//mall.jd.com/index-1000001927.html,1098.00,JD自营,4906372
NIKE耐克 男鞋跑步鞋低帮运动鞋跑步833411-010 833411-010黑色+白色 42,体客运动旗舰店,https://item.jd.com/10541748038.html,//tikeyd.jd.com,349.00,,10541748038
NIKE耐克男鞋2017夏季新款AIR MAX 气垫休闲鞋华夫板鞋运动跑步鞋 833260 833260-010 41,金腾运动专营店,https://item.jd.com/10292093459.html,//jintengyd.jd.com,469.00,,10292093459
Nike耐克男鞋2017夏新款低帮复刻板鞋运动鞋时尚休闲透气跑步鞋812654-011 812654-011 40.5/255,清鸿叶运动专营店,https://item.jd.com/11138527992.html,//qhyyd.jd.com,419.00,,11138527992
耐克NIKE男鞋跑步鞋 秋季新款 AIR MAX全掌气垫男跑鞋-806771-408 806771-411 42.5,云聚运动专营店,https://item.jd.com/11533533268.html,//iyunju.jd.com,899.00,,11533533268
NIKE耐克女鞋 TANJUN SE 女子复刻休闲鞋 经典黑白奥利奥运动鞋 844908 812655-011 黑/白（2017新款） 38,宜动旗舰店,https://item.jd.com/10134047335.html,//ydsport.jd.com,425.00,,10134047335
耐克男鞋2017春季新款NIKE ZOOM V12气垫缓震运动休闲跑步鞋863762 863762-401 42,卡飞诺运动专营店,https://item.jd.com/12365823410.html,//mall.jd.com/index-607372.html,729.00,,12365823410
耐克 NIKE 女鞋运动鞋 WMNS KAISHI 2.0 黑武士女子休闲鞋 844898-003 黑色 38码/7,Nike耐克京东自营专区,https://item.jd.com/4086349.html,//mall.jd.com/index-1000001927.html,,JD自营,4086349
【京东超市】耐克（NIKE）跑步鞋 DYNAMO FREE 幼童运动童鞋 343738-618 大学红/金属金 US3Y码35码,Nike耐克京东自营专区,https://item.jd.com/3383439.html,//mall.jd.com/index-1000001927.html,,JD自营,3383439
耐克 NIKE 男子跑步鞋 LUNARTEMPO 2 运动鞋 818097-016 亮橘  US9码42.5码,Nike耐克京东自营专区,https://item.jd.com/3200685.html,//mall.jd.com/index-1000001927.html,868.00,JD自营,3200685
耐克 NIKE 女子休闲鞋 NIKE W AIR HUARACHE RUN ULTRA 运动鞋 819151-100 白黑 US6/36.5码,Nike耐克京东自营专区,https://item.jd.com/3981310.html,//mall.jd.com/index-1000001927.html,848.00,JD自营,3981310
NIKE耐克男鞋 慢跑鞋 2017夏季新款运动鞋轻质休闲缓震透气舒适跑步鞋 DF 898466-001/17夏新款 41/260,幸运叶子旗舰店,https://item.jd.com/1643604704.html,//xyyz.jd.com,579.00,,1643604704
耐克 NIKE 男子跑步鞋 NIKE FLYKNIT LUNAR3 运动鞋 698181-405 蓝黑 US8.5/42码,Nike耐克京东自营专区,https://item.jd.com/3550041.html,//mall.jd.com/index-1000001927.html,1298.00,JD自营,3550041
NIKE耐克 男子NIKE ZOOM SPAN跑步鞋852437 852437-002+黑 43,滔搏运动官方旗舰店,https://item.jd.com/10822962488.html,//topsports.jd.com,559.00,,10822962488
耐克NIKE男子新款KAISHI2.0网面透气休闲跑步鞋844838HZ CS ZB 833411-001 40.5,沈斯克运动专营店,https://item.jd.com/11197264181.html,//shensike.jd.com,369.00,,11197264181
Nike耐克男鞋 2017夏新款运动鞋ARRO低帮复刻板鞋休闲鞋902813-001 DF 833411-010/17夏新款 43/275,清鸿叶运动专营店,https://item.jd.com/10115860498.html,//qhyyd.jd.com,429.00,,10115860498
耐克NIKE AIR MAX SEQUENT 2 女子气垫跑步鞋 运动休闲 852465-600 冲床红/黑37.5,Nike耐克京东自营专区,https://item.jd.com/4716546.html,//mall.jd.com/index-1000001927.html,,JD自营,4716546
耐克男鞋2017夏新款AIR MAX气垫运动鞋跑步鞋复刻休闲鞋833260-010 833260-881 40,考利运动专营店,https://item.jd.com/11189517838.html,//mall.jd.com/index-38630.html,,,11189517838
耐克NIKE AIR MAX90气垫运动鞋休闲跑步鞋男鞋 749688-600 夜褐红/白/行动红42,Nike耐克京东自营专区,https://item.jd.com/3631287.html,//mall.jd.com/index-1000001927.html,698.00,JD自营,3631287
NIKE耐克 男鞋zoom系列跑步鞋减震运动鞋跑步831352-402 831352-001黑+白+冷灰+狼灰 42,微能量运动旗舰店,https://item.jd.com/11226955784.html,//weinengliangyd.jd.com,649.00,,11226955784
耐克男鞋 2017夏新款AIR MAX气垫运动鞋跑步鞋复刻休闲鞋833260-010 夏季新款833260-010 40.5-7.5,联合尚品运动专营店,https://item.jd.com/10268557098.html,//mall.jd.com/index-22911.html,569.00,,10268557098
NIKE耐克男鞋 2017夏新款AIR MAX全掌气垫运动跑步鞋849559-001 DF 849559-001/17新款 42.5,天马运动专营店,https://item.jd.com/11266507652.html,//xyyzsg.jd.com,1159.00,,11266507652
耐克女跑步鞋2017春季新款AIRMAX全掌缓震气垫运动鞋805942-603/501 805942-603 38.5,法雅体育官方旗舰店,https://item.jd.com/11117794012.html,//mall.jd.com/index-92097.html,749.00,,11117794012
Nike Cortez Basic Leather 耐克男子运动休闲鞋 阿甘鞋 经典款 819719-100 42.5,SNEAKERHEAD官方旗舰店,https://item.jd.com/10121270134.html,//sneakerhead.jd.com,,,10121270134
NIKE耐克女鞋 女子AIR ZOOM STRUCT透气运动鞋跑步鞋耐克官方旗舰店-MT 831356-001/2017夏季款 38.5/7.5,晨墨运动专营店,https://item.jd.com/11770477789.html,//chenmo.jd.com,688.00,,11770477789
NIKE 耐克 MAX SEQUENT 气垫鞋 男鞋 719912 黑/赤铁矿黑/狼灰/白 42,潮帮运动户外专营店,https://item.jd.com/10314429411.html,//wlzyd.jd.com,499.00,,10314429411
耐克男鞋2017夏新款运动休闲轻便减震透气跑步鞋812654-005 812654-011 812654-011黑色 44,羽怿运动专营店,https://item.jd.com/11956283013.html,//y1sports.jd.com,435.00,,11956283013
Nike耐克男鞋AIR ZOOM PEGASUS 33跑步鞋831352-001-402 831352-402 42,风尚运动专营店,https://item.jd.com/1779038181.html,//fengshangyd.jd.com,589.00,,1779038181
Nike Air Max Thea 耐克女鞋 轻便气垫跑步慢跑鞋 透气休闲运动鞋 599409-104 38,,https://item.jd.com/1984537835.html,,.00,,1984537835
NIKE耐克女鞋运动鞋FLEX TRAINER 5轻质舒适耐磨跑步鞋724858-008 黑色724858-013 38,君悦运动专营店,https://item.jd.com/11473317240.html,//junyueyd.jd.com,449.00,,11473317240
Nike耐克2016新款LUNARTEMPO 2男子跑步鞋 818097-100 红/黑818097-016 41,极速运动专营店,https://item.jd.com/10644174573.html,//hudong.jd.com,626.00,,10644174573
Nike耐克 ROSHE TWO 女子运动休闲鞋 跑步鞋 844931-002 37.5/6.5,喜悦运动,https://item.jd.com/12480922011.html,//xiyueyonex.jd.com,454.00,,12480922011
Nike耐克男鞋2017春季新款AIR ZOOM运动鞋气垫休闲跑步鞋852437-006 AIR ZOOM跑鞋852437-006 42,热点体育旗舰店,https://item.jd.com/11166521459.html,//redian.jd.com,738.00,,11166521459
耐克女鞋 2017Air Huarache Ultra华莱士三代运动休闲跑步鞋819151 819151-602 37.5,清鸿叶运动专营店,https://item.jd.com/12690690573.html,//qhyyd.jd.com,639.00,,12690690573
NIKE耐克男鞋2017夏季新款AIR ZOOM气垫运动鞋透气跑步鞋831352-001 AIR ZOOM气垫缓震831352-001 40.5-7.5,热点体育旗舰店,https://item.jd.com/10544047001.html,//redian.jd.com,598.00,,10544047001
耐克NIKE男鞋Flyknit飞线Zoom Air运动鞋跑步鞋526628-011-401 黑白配色526628-011 44,热点体育旗舰店,https://item.jd.com/10397042277.html,//redian.jd.com,1359.00,,10397042277
耐克NIKE男鞋 男子AIR MAX全掌气垫透气缓震运动鞋跑步鞋 805941 805941灰色/蓝/白/黑 41/8,乐麦悦购旗舰店,https://item.jd.com/10436165370.html,//lemaiyuegou.jd.com,729.00,,10436165370
,,https://item.jd.com/1985980827.html,,,,1985980827
耐克Nike童鞋夏季新款青少年网面透气轻便运动休闲鞋 705485-404 C 705485-404 5Y/37.5码,爱淘运动专营店,https://item.jd.com/12673360118.html,//aitao.jd.com,299.00,,12673360118
NIKE耐克男鞋 2017夏季气垫低帮透气轻便休闲运动跑步鞋902807ZB队红白黑 902807-001 40,瑞动运动专营店,https://item.jd.com/12419467716.html,//mall.jd.com/index-602487.html,409.00,,12419467716
Nike耐克男鞋 2017夏新款透气网面舒适运动鞋休闲耐磨低帮缓震跑步鞋819300 DF 812654-011/2017新款 43/9.5,天马运动专营店,https://item.jd.com/1333049767.html,//xyyzsg.jd.com,419.00,,1333049767
【正品包邮】NIKE/耐克 FREE RN网面休闲运动鞋跑步鞋男鞋831508 001 黑色 41(260),,https://item.jd.com/1979368024.html,,.00,,1979368024
耐克Nike跑步鞋男子新款轻便透气运动跑鞋 830369 C 830369-001 40,爱淘运动专营店,https://item.jd.com/12137931248.html,//aitao.jd.com,569.00,,12137931248
耐克女鞋 2017夏季新款AIR ZOOM 33缓震透气运动鞋轻便跑步鞋831356 DF 831356-007/17夏新款 38/240,幸运叶子旗舰店,https://item.jd.com/12078019173.html,//xyyz.jd.com,674.00,,12078019173
